node_use, park_name, items_name, easting, node_id, description, item_id, ogc_fid, pr_no, longitude, latitude, northing, nodes_name, item_type
"BALANCE OF PARK","JULATTEN PLACE PARK",null,"492,754.29","14,722","pedestrian","127,920",86694,"D1351",152.9267,-27.41318471,"6,967,797.27","BALANCE OF PARK","BIKEWAY"
"BALANCE OF PARK","JULATTEN PLACE PARK",null,"492,861.73","14,722","pedestrian","128,022",86695,"D1351",152.9277847,-27.41647356,"6,967,433.04","BALANCE OF PARK","BIKEWAY"
"BALANCE OF PARK","JULATTEN PLACE PARK",null,"492,907.33","14,722","pedestrian","127,922",86696,"D1351",152.9282472,-27.41466548,"6,967,633.34","BALANCE OF PARK","BIKEWAY"
"BALANCE OF PARK","JULATTEN PLACE PARK",null,"492,719.89","14,722","pedestrian/bike","127,919",86697,"D1351",152.9263536,-27.41075869,"6,968,065.97","BALANCE OF PARK","BIKEWAY"
"BALANCE OF PARK","JULATTEN PLACE PARK",null,"492,669.98","14,722","pedestrian","127,917",86698,"D1351",152.9258485,-27.41097004,"6,968,042.53","BALANCE OF PARK","BIKEWAY"
"BALANCE OF PARK","JULATTEN PLACE PARK",null,"492,767.64","14,722","pedestrian/bike","127,915",86699,"D1351",152.9268351,-27.41302598,"6,967,814.86","BALANCE OF PARK","BIKEWAY"
"BALANCE OF PARK","JULATTEN PLACE PARK",null,"492,745.31","14,722","Pedestrian","127,907",86700,"D1351",152.9266108,-27.41068154,"6,968,074.53","BALANCE OF PARK","BIKEWAY"
"BALANCE OF PARK","JULATTEN PLACE PARK",null,"492,778.92","14,722","pedestrian/bike","127,914",86701,"D1351",152.9269468,-27.41671318,"6,967,406.45","BALANCE OF PARK","BIKEWAY"
"RECREATION NODE","JULATTEN PLACE PARK",null,"492,766.27","14,725","Basketball loop","121,032",86742,"D1351",152.9268195,-27.4157129,"6,967,517.24","KIRRALEE CRES ACTIVITY SPACE","RECREATION FACILITY COMPONENT"
"BALANCE OF PARK","BAXTER CRESCENT PARK",null,"496,847.63","18,372","paved pedestrian","129,001",86770,"D1352",152.9680517,-27.61368026,"6,945,590.64","BALANCE OF PARK","BIKEWAY"
"RECREATION ACCESS","BEAUDESERT ROAD PARK",null,"504,402.71","11,684",null,"37,458",86790,"D1353",153.0446259,-27.62788705,"6,944,016.58","BEAUDESERT RD SHARED PATHWAY","BIKEWAY"
"SPORTING NODE","BEAUDESERT ROAD PARK",null,"504,527.42","11,680","Cricket Pitch - Concrete","54,311",86878,"D1353",153.0458892,-27.62619339,"6,944,204.14","CALAMVALE LEOPARDS AUSSIE RULES CLUBHOUSE","SPORT FACILITY COMPONENT"
"SPORTING NODE","BEAUDESERT ROAD PARK","LEOPARDS AFL CLUBHOUSE","504,545.57","11,680","HDSFAS","62,019",86879,"D1353",153.0460738,-27.62760672,"6,944,047.58","CALAMVALE LEOPARDS AUSSIE RULES CLUBHOUSE","SPORTING CLUBHOUSE"
"SPORTING NODE","BEAUDESERT ROAD PARK",null,"504,538.55","11,679","SOCCER FIELD WITH 2 GOALS","132,045",86880,"D1353",153.0460018,-27.62561846,"6,944,267.82","CALAMVALE (BEAUDESERT RD) SPORTING FIELDS","SPORTING FIELD"
"SPORTING NODE","BEAUDESERT ROAD PARK",null,"504,516.55","11,679","SOCCER FIELD","132,048",86881,"D1353",153.0457793,-27.62680397,"6,944,136.51","CALAMVALE (BEAUDESERT RD) SPORTING FIELDS","SPORTING FIELD"
"SPORTING NODE","BEAUDESERT ROAD PARK",null,"504,476.31","11,680","Australian Rules Football","37,465",86882,"D1353",153.045372,-27.62811566,"6,943,991.23","CALAMVALE LEOPARDS AUSSIE RULES CLUBHOUSE","SPORTING FIELD"
"BALANCE OF PARK","SELKIRK CRESCENT PARK",null,"491,920.10","14,716","pedestrian","127,889",86895,"D1354",152.9182637,-27.40948167,"6,968,206.92","BALANCE OF PARK","BIKEWAY"
"BALANCE OF PARK","SELKIRK CRESCENT PARK",null,"491,862.41","14,716","pedestrian","127,894",86896,"D1354",152.9176799,-27.40983722,"6,968,167.50","BALANCE OF PARK","BIKEWAY"
"RECREATION NODE","CAROLE PARK COMMUNITY PARK",null,"494,057.00","30,299","Half Basketball","11,648",86927,"D1356",152.9397683,-27.61579818,"6,945,355.00","COMMUNITY PK FITNESS STATION & ACTIVITY SPACE","BASKETBALL/NETBALL FACILITY"
"RECREATION NODE","CAROLE PARK COMMUNITY PARK",null,"494,038.00","18,369","Cricket Pitch","54,281",86938,"D1356",152.9395761,-27.61525643,"6,945,415.00","COMMUNITY PK JR CYCLE TRAINING CIRCUIT & CRICKET FACILITY","CRICKET PITCH"
"RECREATION NODE","CAROLE PARK COMMUNITY PARK",null,"494,054.19","30,299","step up and chin up bar","120,184",86945,"D1356",152.9397399,-27.6156911,"6,945,366.86","COMMUNITY PK FITNESS STATION & ACTIVITY SPACE","FITNESS EXERCISE EQUIPMENT"
"RECREATION NODE","CAROLE PARK COMMUNITY PARK",null,"494,037.00","30,299","Tennis rebound","51,927",86980,"D1356",152.9395655,-27.61615018,"6,945,316.00","COMMUNITY PK FITNESS STATION & ACTIVITY SPACE","REBOUND WALL"
"RECREATION NODE","CAROLE PARK COMMUNITY PARK",null,"494,053.17","30,299","basketball hoop","120,185",86981,"D1356",152.9397295,-27.6157597,"6,945,359.26","COMMUNITY PK FITNESS STATION & ACTIVITY SPACE","RECREATION FACILITY COMPONENT"
"PLAYGROUND NODE","CAROLE PARK COMMUNITY PARK",null,"494,056.24","18,370","aeroglider","120,198",87002,"D1356",152.9397605,-27.61606757,"6,945,325.16","COMMUNITY PK PLAYGROUND","UPPER BODY EQUIPMENT"
"PLAYGROUND NODE","CAROLE PARK COMMUNITY PARK",null,"494,053.07","18,370","monkey bar","120,199",87003,"D1356",152.9397284,-27.61606701,"6,945,325.22","COMMUNITY PK PLAYGROUND","UPPER BODY EQUIPMENT"
"RECREATION NODE","OSPYA PARK",null,"493,852.00","18,353","Half Basketball court","11,674",87028,"D1359",152.9376935,-27.61082294,"6,945,906.00","OSPYA PK HALF COURT & NETBALL HOOP","BASKETBALL/NETBALL FACILITY"
"RECREATION NODE","OSPYA PARK",null,"493,837.00","18,353","Netball practice half-circle","124,722",87029,"D1359",152.9375415,-27.61075968,"6,945,913.00","OSPYA PK HALF COURT & NETBALL HOOP","BASKETBALL/NETBALL FACILITY"
"RECREATION NODE","OSPYA PARK",null,"493,852.64","18,353","basketball hoop and netball hoop","120,107",87042,"D1359",152.9377,-27.61078458,"6,945,910.25","OSPYA PK HALF COURT & NETBALL HOOP","RECREATION FACILITY COMPONENT"
"RECREATION NODE","OSPYA PARK",null,"493,839.00","18,353","netball hoop","120,108",87043,"D1359",152.9375618,-27.61075969,"6,945,913.00","OSPYA PK HALF COURT & NETBALL HOOP","RECREATION FACILITY COMPONENT"
"RECREATION NODE","JULIE ROAD PARK",null,"493,623.00","18,502","Half Basketball","23,687",87057,"D1360",152.9353708,-27.6141712,"6,945,535.00","JULIE RD HALF COURT","BASKETBALL/NETBALL FACILITY"
"RECREATION NODE","JULIE ROAD PARK",null,"493,627.45","18,502","Basketball hoop","120,137",87062,"D1360",152.9354159,-27.61413664,"6,945,538.83","JULIE RD HALF COURT","RECREATION FACILITY COMPONENT"
"SPORTING NODE","WARREN RITCHIE MEMORIAL COMPLEX PARK",null,"492,993.90","18,490","goal post","122,975",87128,"D1362",152.9289989,-27.60813598,"6,946,203.17","FOREST LAKE MAGPIES JR RUGBY LEAGUE FACILITY","SPORT FACILITY COMPONENT"
"SPORTING NODE","WARREN RITCHIE MEMORIAL COMPLEX PARK",null,"493,072.72","18,490","Magpies Rugby Club","126,212",87129,"D1362",152.9297979,-27.60783621,"6,946,236.42","FOREST LAKE MAGPIES JR RUGBY LEAGUE FACILITY","SPORTING CLUBHOUSE"
"SPORTING NODE","WARREN RITCHIE MEMORIAL COMPLEX PARK",null,"493,003.07","18,490","rugby field","126,216",87130,"D1362",152.9290921,-27.60770233,"6,946,251.21","FOREST LAKE MAGPIES JR RUGBY LEAGUE FACILITY","SPORTING FIELD"
"BALANCE OF PARK","PALUNA PLACE PARK",null,"495,004.13","18,483","pedestrian","127,386",87202,"D1371",152.9493723,-27.60515868,"6,946,533.95","BALANCE OF PARK","BIKEWAY"
"BALANCE OF PARK","DEAGON WETLANDS",null,"505,508.22","13,096","Racecourse Rd shared pathway","78,641",87213,"D1373",153.0556767,-27.32074193,"6,978,037.60","BALANCE OF PARK","BIKEWAY"
"BALANCE OF PARK","DEAGON WETLANDS",null,"505,078.33","13,096","Racecourse rd to Deagon Deviation","78,645",87214,"D1373",153.0513314,-27.32075993,"6,978,035.79","BALANCE OF PARK","BIKEWAY"
"CLUB ACTIVITY NODE","DEAGON WETLANDS",null,"504,905.87","13,100","Aero club concrete pads","31,737",87268,"D1373",153.0495844,-27.31210352,"6,978,994.68","THUNDERBIRDS MODEL AERO CLUB","RECREATION FACILITY COMPONENT"
"CLUB ACTIVITY NODE","DEAGON WETLANDS",null,"504,963.60","13,100","Aero club flying pad","107,228",87269,"D1373",153.0501679,-27.31228587,"6,978,974.46","THUNDERBIRDS MODEL AERO CLUB","RECREATION FACILITY COMPONENT"
"BUSHLAND NODE","DEAGON WETLANDS",null,"505,086.90","13,107","Central Circuit track","53,571",87277,"D1373",153.0514158,-27.31591312,"6,978,572.64","DEAGON WETLANDS","WALKING TRACK"
"BUSHLAND NODE","DEAGON WETLANDS",null,"505,349.00","13,107","Slashed ground to dam","107,609",87278,"D1373",153.0540669,-27.31975487,"6,978,147.00","DEAGON WETLANDS","WALKING TRACK"
"BUSHLAND NODE","DEAGON WETLANDS",null,"505,034.65","13,107","From Deagon Deviation to central track","53,577",87279,"D1373",153.0508884,-27.31743808,"6,978,403.75","DEAGON WETLANDS","WALKING TRACK"
"RECREATION ACCESS","CHELSEA ROAD PARK (NOS.399-551)",null,"518,815.00","23,933","Rickertt Rd shared pathway","66,762",87308,"D1376",153.1904654,-27.48695235,"6,959,614.00","RICKERTT RD SHARED PATHWAY","BIKEWAY"
"VEHICLE ACCESS","CHELSEA ROAD PARK (NOS.399-551)",null,"518,388.00","23,932","Tingalpa Creek boat ramp (outside park)","37,075",87310,"D1376",153.1861433,-27.48722903,"6,959,584.00","TINGALPA CK (RICKERTT RD) CAR PK & BOAT RAMP","BOAT RAMP"
"BUSHLAND NODE","CHELSEA ROAD PARK (NOS.399-551)",null,"518,294.00","31,246","Tingalpa Ck walk","128,665",87335,"D1376",153.1851862,-27.48391706,"6,959,951.00","CHELSEA RD BUSHLAND","WALKING TRACK"
"BUSHLAND NODE","CHELSEA ROAD PARK (NOS.399-551)",null,"518,523.00","31,246","Jacksonia Track (middle section)","122,720",87336,"D1376",153.1875032,-27.48325492,"6,960,024.00","CHELSEA RD BUSHLAND","WALKING TRACK"
"BUSHLAND NODE","CHELSEA ROAD PARK (NOS.399-551)",null,"518,640.00","31,246","Short track from Jacksonia Track to creek outlook","122,721",87337,"D1376",153.1886876,-27.48328943,"6,960,020.00","CHELSEA RD BUSHLAND","WALKING TRACK"
"BUSHLAND NODE","CHELSEA ROAD PARK (NOS.399-551)",null,"518,669.00","31,246","Jacksonia Track (railway section)","122,727",87338,"D1376",153.1889763,-27.48047232,"6,960,332.00","CHELSEA RD BUSHLAND","WALKING TRACK"
"RECREATION NODE","AMAZON PLACE PARK",null,"494,837.20","16,029","Half court basketball","4,645",87375,"D1381",152.9477166,-27.52940069,"6,954,925.46","AMAZONS SKATE FACILITY & ACTIVITY SPACE","BASKETBALL/NETBALL FACILITY"
"RECREATION ACCESS","AMAZON PLACE PARK",null,"495,752.00","25,183","Exp Aggregate","4,623",87386,"D1381",152.9569786,-27.53471714,"6,954,336.92","AMAZONS PL SHARED PATHWAY & CANOE FACILITY","BIKEWAY"
"RECREATION ACCESS","AMAZON PLACE PARK",null,"494,778.69","25,183",null,"172,064",87387,"D1381",152.9471242,-27.52894789,"6,954,975.59","AMAZONS PL SHARED PATHWAY & CANOE FACILITY","BIKEWAY"
"RECREATION ACCESS","AMAZON PLACE PARK",null,"495,452.39","25,183","Brisbane River bikeway","4,651",87388,"D1381",152.9539456,-27.53157735,"6,954,684.60","AMAZONS PL SHARED PATHWAY & CANOE FACILITY","BIKEWAY"
"BALANCE OF PARK","AMAZON PLACE PARK",null,"495,642.86","16,024",null,"172,895",87389,"D1381",152.9558736,-27.53402607,"6,954,413.43","BALANCE OF PARK","BIKEWAY"
"RECREATION ACCESS","AMAZON PLACE PARK",null,"495,678.61","25,183",null,"172,955",87390,"D1381",152.9562355,-27.53448056,"6,954,363.10","AMAZONS PL SHARED PATHWAY & CANOE FACILITY","BIKEWAY"
"RECREATION ACCESS","AMAZON PLACE PARK",null,"494,962.99","25,183",null,"172,953",87391,"D1381",152.9489904,-27.52934022,"6,954,932.21","AMAZONS PL SHARED PATHWAY & CANOE FACILITY","BIKEWAY"
"RECREATION ACCESS","AMAZON PLACE PARK",null,"495,273.24","25,183",null,"175,695",87392,"D1381",152.9521318,-27.53067295,"6,954,784.71","AMAZONS PL SHARED PATHWAY & CANOE FACILITY","BIKEWAY"
"RECREATION NODE","AMAZON PLACE PARK",null,"494,809.00","16,029","BMX Track","48,581",87393,"D1381",152.9474307,-27.52995543,"6,954,864.00","AMAZONS SKATE FACILITY & ACTIVITY SPACE","BMX FACILITY"
"RECREATION ACCESS","AMAZON PLACE PARK",null,"494,827.19","25,183","Brisbane River Pontoon","23,688",87394,"D1381",152.9476156,-27.5285272,"6,955,022.21","AMAZONS PL SHARED PATHWAY & CANOE FACILITY","BOATING PONTOON"
"RECREATION NODE","AMAZON PLACE PARK",null,"494,775.00","16,029","Steel half pipe","51,926",87499,"D1381",152.9470866,-27.52948585,"6,954,916.00","AMAZONS SKATE FACILITY & ACTIVITY SPACE","SKATE FACILITY"
"RECREATION NODE","AMAZON PLACE PARK",null,"494,788.38","16,029","Large streetscape area with fun boxes, humps, grind poles, bowls","4,647",87500,"D1381",152.9472221,-27.52956589,"6,954,907.14","AMAZONS SKATE FACILITY & ACTIVITY SPACE","SKATE FACILITY"
"BALANCE OF PARK","TEASEL CRESCENT PARK",null,"497,183.65","18,479","paved pedestrian & bike","129,129",87519,"D1383",152.9714587,-27.6075913,"6,946,265.19","BALANCE OF PARK","BIKEWAY"
"BALANCE OF PARK","TEASEL CRESCENT PARK",null,"497,185.54","18,479","paved pedestrian & bike","129,130",87520,"D1383",152.9714778,-27.60771083,"6,946,251.95","BALANCE OF PARK","BIKEWAY"
"BALANCE OF PARK","ARGYLE PLACE PARK",null,"495,858.60","18,473","paved pedestrian","128,188",87527,"D1384",152.9580243,-27.62372778,"6,944,477.39","BALANCE OF PARK","BIKEWAY"
"BALANCE OF PARK","ARGYLE PLACE PARK",null,"495,860.01","18,473","paved pedestrian","128,189",87528,"D1384",152.9580386,-27.62381617,"6,944,467.60","BALANCE OF PARK","BIKEWAY"
"BALANCE OF PARK","ARGYLE PLACE PARK",null,"495,855.36","18,473","paved pedestrian","128,190",87529,"D1384",152.9579915,-27.62381056,"6,944,468.22","BALANCE OF PARK","BIKEWAY"
"PLAYGROUND NODE","STANWORTH ROAD PARK",null,"506,471.33","13,090","urved monkey bars with  vertical support post to one side","117,319",87576,"D1386",153.065429,-27.35009556,"6,974,785.79","STANWORTH RD PLAYGROUND","UPPER BODY EQUIPMENT"
"BALANCE OF PARK","HEATH STREET PARK",null,"496,969.06","18,466","paved pedestrian","129,126",87577,"D1387",152.9692833,-27.61015888,"6,945,980.73","BALANCE OF PARK","BIKEWAY"
"BALANCE OF PARK","HEATH STREET PARK",null,"497,005.96","18,466","paved pedestrian","129,127",87578,"D1387",152.9696573,-27.60997552,"6,946,001.05","BALANCE OF PARK","BIKEWAY"
"PLAYGROUND NODE","APPIA AVENUE PARK",null,"506,908.30","17,192","fireman's Pole","100,354",87657,"D1392",153.0699285,-27.47950137,"6,960,451.81","APPIA AVE PLAYGROUND","UPPER BODY EQUIPMENT"
"RECREATION NODE","BARRETT STREET PARK (WATER RESERVE)",null,"503,148.46","12,131","Half Basketball Court","11,768",87669,"D1394",153.0318243,-27.32044677,"6,978,071.12","BARRETT ST ACTIVITY SPACE","BASKETBALL/NETBALL FACILITY"
"BALANCE OF PARK","BARRETT STREET PARK (WATER RESERVE)",null,"502,923.18","12,126","Concrete","6,101",87680,"D1394",153.0295475,-27.32125222,"6,977,981.96","BALANCE OF PARK","BIKEWAY"
"RECREATION ACCESS","BARRETT STREET PARK (WATER RESERVE)",null,"503,078.78","24,668","Bikeway","11,796",87681,"D1394",153.0311201,-27.32053378,"6,978,061.50","BARRETT ST BIKEWAY","BIKEWAY"
"PLAYGROUND NODE","BARRETT STREET PARK (WATER RESERVE)",null,"503,171.76","12,121","Action climber TWR1","54,102",87689,"D1394",153.0320598,-27.32013741,"6,978,105.38","BARRETT ST PLAYGROUND","CLIMBING WALL"
"RECREATION ACCESS","LOTA POINT PARK (ROAD RESERVE)",null,"519,049.06","16,271","Lota Point small boats facility","11,836",87808,"D1398",153.1928124,-27.47413738,"6,961,033.12","LOTA POINT BOAT RAMP","BOAT RAMP"
"RECREATION ACCESS","EDENBROOKE PARK",null,"495,409.12","32,175","Pampling St Bikeway","181,193",87845,"D1399",152.9534974,-27.55544135,"6,952,041.22","RECREATION ACCESS","BIKEWAY"
"RECREATION ACCESS","EDENBROOKE PARK",null,"495,346.44","32,175","Pampling St Bikeway","181,195",87846,"D1399",152.9528625,-27.555343,"6,952,052.09","RECREATION ACCESS","BIKEWAY"
"BALANCE OF PARK","EDENBROOKE PARK",null,"495,334.91","16,017","SHARED BIKEWAY","135,991",87847,"D1399",152.9527456,-27.55571437,"6,952,010.95","BALANCE OF PARK","BIKEWAY"
"BALANCE OF PARK","EDENBROOKE PARK",null,"495,421.30","16,017","SHARED BIKEWAY","135,990",87848,"D1399",152.9536216,-27.5533954,"6,952,267.85","BALANCE OF PARK","BIKEWAY"
"BALANCE OF PARK","EDENBROOKE PARK",null,"495,371.05","16,017","PEDESTRIAN PATHWAY","135,989",87849,"D1399",152.9531126,-27.55345464,"6,952,261.27","BALANCE OF PARK","BIKEWAY"
"RECREATION ACCESS","EDENBROOKE PARK",null,"495,390.52","32,175",null,"182,019",87850,"D1399",152.9533089,-27.55567276,"6,952,015.58","RECREATION ACCESS","BIKEWAY"
"RECREATION ACCESS","TOM BURNS PLACE",null,"517,151.38","12,659","Shared pathway","33,738",88080,"D1409",153.1735422,-27.43440872,"6,965,436.54","WYNNUM NTH ESPLANADE BIKEWAY & PATH NETWORK","BIKEWAY"
"RECREATION NODE","TOM BURNS PLACE",null,"517,198.57","18,128","Small boats facility","6,346",88081,"D1409",153.1740206,-27.4350158,"6,965,369.23","WYNNUM NTH ESP BOAT RAMP","BOAT RAMP"
"RECREATION NODE","TOM BURNS PLACE",null,"517,204.95","18,128","Wynnum Ck ramp (outside park)","19,929",88082,"D1409",153.1740862,-27.43570636,"6,965,292.73","WYNNUM NTH ESP BOAT RAMP","BOAT RAMP"
"BALANCE OF PARK","LITTLE BAYSIDE PARK",null,"518,495.41","20,716","Bikerack","12,876",88167,"D1412",153.1871736,-27.45346723,"6,963,323.54","BALANCE OF PARK","BIKE RACK"
"BALANCE OF PARK","LITTLE BAYSIDE PARK",null,"518,440.20","20,716","BIKE RACK","141,418",88168,"D1412",153.1866159,-27.45411131,"6,963,252.28","BALANCE OF PARK","BIKE RACK"
"BALANCE OF PARK","LITTLE BAYSIDE PARK",null,"518,450.23","20,716","SHARED PATHWAY","30,254",88169,"D1412",153.186721,-27.45623871,"6,963,016.62","BALANCE OF PARK","BIKEWAY"
"SPORTING NODE","LITTLE BAYSIDE PARK",null,"518,525.16","20,715","MANLY SWIMMING POOL","143,153",88304,"D1412",153.1874747,-27.45349508,"6,963,320.41","MANLY POOL","SWIMMING POOL"
"RECREATION ACCESS","QUEENSLAND MARITIME MUSEUM PARK",null,"502,577.25","31,773","BIKEWAY","170,484",88309,"D1413",153.0260886,-27.48249698,"6,960,121.67","STANLEY ST TO DOCK ST PATH & BIKEWAY","BIKEWAY"
"CULTURAL HERITAGE SITE","QUEENSLAND MARITIME MUSEUM PARK",null,"502,653.03","13,994","Steam tug Forceful mooring","175,844",88417,"D1413",153.0268554,-27.48133882,"6,960,249.94","QUEENSLAND MARITIME MUSEUM","PIERS & JETTIES"
"BALANCE OF PARK","ALBANY CREEK RD (NOS 97A-135) PARK",null,"500,968.75","16,543","Walkway","2,582",88437,"D1414",153.0097956,-27.36052802,"6,973,631.90","BALANCE OF PARK","BIKEWAY"
"BALANCE OF PARK","ALBANY CREEK RD (NOS 97A-135) PARK",null,"500,885.69","16,543","PEDESTRIAN PATHWAY","144,030",88438,"D1414",153.0089557,-27.36056591,"6,973,627.71","BALANCE OF PARK","BIKEWAY"
"BALANCE OF PARK","ALBANY CREEK RD (NOS 97A-135) PARK",null,"500,885.69","16,543","SHARED PATHWAY","144,029",88439,"D1414",153.0089557,-27.36042597,"6,973,643.21","BALANCE OF PARK","BIKEWAY"
"BALANCE OF PARK","ALBANY CREEK RD (NOS 97A-135) PARK",null,"500,933.24","16,543","Concrete","35,855",88440,"D1414",153.0094365,-27.36056587,"6,973,627.71","BALANCE OF PARK","BIKEWAY"
"RECREATION ACCESS","CASSANDRA CRESCENT PARK",null,"511,997.88","24,718","Kianawah Pk shared pathway Link","2,599",88473,"D1415",153.1214478,-27.48012699,"6,960,378.59","CASSANDRA CRES SHARED PATHWAY","BIKEWAY"
"PLAYGROUND NODE","GOLDEN OAK CRESCENT PARK",null,"511,459.94","12,769",null,"103,323",88497,"D1417",153.1160507,-27.52598764,"6,955,299.24","GOLDEN OAK CRES PLAYGROUND","CLIMBING WALL"
"PLAYGROUND NODE","GOLDEN OAK CRESCENT PARK",null,"511,460.46","12,769",null,"103,324",88498,"D1417",153.1160559,-27.5259703,"6,955,301.16","GOLDEN OAK CRES PLAYGROUND","CLIMBING WALL"
"BALANCE OF PARK","BLACKBUTT PLACE PARK",null,"492,592.14","17,929","shared","86,998",88906,"D1424",152.9249969,-27.50583066,"6,957,535.10","BALANCE OF PARK","BIKEWAY"
"BALANCE OF PARK","BLACKBUTT PLACE PARK",null,"493,090.31","17,929","shared bikeway","87,001",88907,"D1424",152.9300423,-27.50351013,"6,957,792.43","BALANCE OF PARK","BIKEWAY"
"BALANCE OF PARK","BLACKBUTT PLACE PARK",null,"493,105.72","17,929","shared bikeway","87,003",88908,"D1424",152.9301983,-27.50345486,"6,957,798.56","BALANCE OF PARK","BIKEWAY"
"BALANCE OF PARK","BLACKBUTT PLACE PARK",null,"493,036.55","17,929","shared bikeway","87,005",88909,"D1424",152.9294971,-27.50486422,"6,957,642.41","BALANCE OF PARK","BIKEWAY"
"BALANCE OF PARK","BLACKBUTT PLACE PARK",null,"493,039.24","17,929","shared bikeway","87,004",88910,"D1424",152.9295244,-27.50481404,"6,957,647.97","BALANCE OF PARK","BIKEWAY"
"BALANCE OF PARK","BLACKBUTT PLACE PARK",null,"493,103.12","17,929","shared bikeway","87,002",88911,"D1424",152.930172,-27.50340763,"6,957,803.79","BALANCE OF PARK","BIKEWAY"
"BALANCE OF PARK","BLACKBUTT PLACE PARK",null,"492,632.40","17,929","shared bikeway","86,999",88912,"D1424",152.9254043,-27.50625727,"6,957,487.87","BALANCE OF PARK","BIKEWAY"
"BALANCE OF PARK","BLACKBUTT PLACE PARK",null,"493,106.77","17,929","shared bikeway","87,000",88913,"D1424",152.9302092,-27.50313176,"6,957,834.35","BALANCE OF PARK","BIKEWAY"
"PLAYGROUND NODE","SIR JAMES KILLEN RESERVE",null,"505,004.35","18,859","BALL TOSS","170,812",89010,"D1426",153.0507053,-27.58708495,"6,948,535.95","SIR JAMES KILLEN RES PK PLAYGROUND","UPPER BODY EQUIPMENT"
"PLAYGROUND NODE","SIR JAMES KILLEN RESERVE",null,"505,007.27","18,859","BALL TOSS","170,813",89011,"D1426",153.0507349,-27.58712963,"6,948,531.00","SIR JAMES KILLEN RES PK PLAYGROUND","UPPER BODY EQUIPMENT"
"BALANCE OF PARK","BARDON ESPLANADE PARK (ROAD RESERVE)",null,"496,990.13","19,275","CONCRETE","51,849",89039,"D1427",152.9695373,-27.46369396,"6,962,204.32","BALANCE OF PARK","BIKEWAY"
"RECREATION ACCESS","RANSOME ROAD PARK",null,"518,336.00","31,244","Nodosa Track circuit walk (wetlands section)","126,791",89139,"D1429",153.1855988,-27.47643234,"6,960,780.00","LOTA CK WETLANDS CIRCUIT WALK","WALKING TRACK"
